# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1965       2.971703887797e-11       1.521902793096e-12      -2.668829756391e-12       0.000000000000e+00       4.128026059549e-16       1.147846171107e-16      -1.469025504615e-17 
 1966       2.973981860562e-11       1.514773674223e-12      -2.686119170141e-12       0.000000000000e+00       4.118717011971e-16       1.148516221022e-16      -1.463490477928e-17 
 1967       2.976362258785e-11       1.507514547112e-12      -2.702925583278e-12       0.000000000000e+00       4.109431864753e-16       1.149135939182e-16      -1.457852018322e-17 
 1968       2.978841119381e-11       1.500128220234e-12      -2.719243035970e-12       0.000000000000e+00       4.100170546259e-16       1.149704544666e-16      -1.452109626222e-17 
 1969       2.981414462210e-11       1.492617514584e-12      -2.735065548851e-12       0.000000000000e+00       4.090932984187e-16       1.150221253841e-16      -1.446262800903e-17 
 1970       2.984078290049e-11       1.484985263696e-12      -2.750387122990e-12       0.000000000000e+00       4.081719105570e-16       1.150685280368e-16      -1.440311040490e-17 
 1971       2.986828588574e-11       1.477234313661e-12      -2.765201739874e-12       0.000000000000e+00       4.072528836774e-16       1.151095835192e-16      -1.434253841953e-17 
 1972       2.989661326340e-11       1.469367523141e-12      -2.779503361382e-12       0.000000000000e+00       4.063362103499e-16       1.151452126541e-16      -1.428090701109e-17 
 1973       2.992572454751e-11       1.461387763389e-12      -2.793285929764e-12       0.000000000000e+00       4.054218830779e-16       1.151753359925e-16      -1.421821112622e-17 
 1974       2.995557908047e-11       1.453297918262e-12      -2.806543367618e-12       0.000000000000e+00       4.045098942974e-16       1.151998738128e-16      -1.415444569996e-17 
 1975       2.998613603276e-11       1.445100884239e-12      -2.819269577867e-12       0.000000000000e+00       4.036002363777e-16       1.152187461210e-16      -1.408960565582e-17 
 1976       3.001735440274e-11       1.436799570434e-12      -2.831458443733e-12       0.000000000000e+00       4.026929016209e-16       1.152318726498e-16      -1.402368590569e-17 
 1977       3.004919301644e-11       1.428396898621e-12      -2.843103828722e-12       0.000000000000e+00       4.017878822618e-16       1.152391728588e-16      -1.395668134990e-17 
 1978       3.008161052731e-11       1.419895803239e-12      -2.854199576594e-12       0.000000000000e+00       4.008851704681e-16       1.152405659340e-16      -1.388858687716e-17 
 1979       3.011456541602e-11       1.411299231417e-12      -2.864739511341e-12       0.000000000000e+00       3.999847583397e-16       1.152359707874e-16      -1.381939736456e-17 
 1980       3.014801599025e-11       1.402610142986e-12      -2.874717437170e-12       0.000000000000e+00       3.990866379093e-16       1.152253060566e-16      -1.374910767757e-17 
 1981       3.018192038444e-11       1.393831510497e-12      -2.884127138472e-12       0.000000000000e+00       3.981908011417e-16       1.152084901046e-16      -1.367771267001e-17 
 1982       3.021623655959e-11       1.384966319238e-12      -2.892962379806e-12       0.000000000000e+00       3.972972399340e-16       1.151854410198e-16      -1.360520718409e-17 
 1983       3.025092230303e-11       1.376017567248e-12      -2.901216905873e-12       0.000000000000e+00       3.964059461156e-16       1.151560766149e-16      -1.353158605030e-17 
 1984       3.028593522821e-11       1.366988265335e-12      -2.908884441492e-12       0.000000000000e+00       3.955169114478e-16       1.151203144273e-16      -1.345684408751e-17 
 1985       3.032123277447e-11       1.357881437091e-12      -2.915958691583e-12       0.000000000000e+00       3.946301276238e-16       1.150780717184e-16      -1.338097610289e-17 
 1986       3.035677220682e-11       1.348700118911e-12      -2.922433341135e-12       0.000000000000e+00       3.937455862688e-16       1.150292654734e-16      -1.330397689190e-17 
 1987       3.039251230890e-11       1.339447371703e-12      -2.928303604683e-12       0.000000000000e+00       3.928632795100e-16       1.149738376597e-16      -1.322584077801e-17 
 1988       3.042841847589e-11       1.330126316084e-12      -2.933570887227e-12       0.000000000000e+00       3.919832016924e-16       1.149118312066e-16      -1.314656022796e-17 
 1989       3.046445765864e-11       1.320740097480e-12      -2.938238157597e-12       0.000000000000e+00       3.911053476754e-16       1.148433145846e-16      -1.306612722626e-17 
 1990       3.050059667381e-11       1.311291874462e-12      -2.942308402102e-12       0.000000000000e+00       3.902297122640e-16       1.147683565979e-16      -1.298453373455e-17 
 1991       3.053680220362e-11       1.301784818772e-12      -2.945784624557e-12       0.000000000000e+00       3.893562902079e-16       1.146870263849e-16      -1.290177169154e-17 
 1992       3.057304079572e-11       1.292222115331e-12      -2.948669846304e-12       0.000000000000e+00       3.884850762022e-16       1.145993934186e-16      -1.281783301304e-17 
 1993       3.060927886304e-11       1.282606962263e-12      -2.950967106239e-12       0.000000000000e+00       3.876160648867e-16       1.145055275071e-16      -1.273270959189e-17 
 1994       3.064548268357e-11       1.272942570907e-12      -2.952679460834e-12       0.000000000000e+00       3.867492508462e-16       1.144054987940e-16      -1.264639329798e-17 
 1995       3.068161840023e-11       1.263232165835e-12      -2.953809984163e-12       0.000000000000e+00       3.858846286104e-16       1.142993777588e-16      -1.255887597816e-17 
 1996       3.071765202068e-11       1.253478984872e-12      -2.954361767927e-12       0.000000000000e+00       3.850221926534e-16       1.141872352175e-16      -1.247014945629e-17 
 1997       3.075354941717e-11       1.243686279104e-12      -2.954337921475e-12       0.000000000000e+00       3.841619373943e-16       1.140691423227e-16      -1.238020553314e-17 
 1998       3.078927632635e-11       1.233857312906e-12      -2.953741571832e-12       0.000000000000e+00       3.833038571963e-16       1.139451705646e-16      -1.228903598644e-17 
 1999       3.082479834913e-11       1.223995363951e-12      -2.952575863721e-12       0.000000000000e+00       3.824479463676e-16       1.138153917707e-16      -1.219663257079e-17 
 2000       3.086008095047e-11       1.214103723226e-12      -2.950843959586e-12       0.000000000000e+00       3.815941991601e-16       1.136798781072e-16      -1.210298701767e-17 
 2001       3.089508945924e-11       1.204185695057e-12      -2.948549039622e-12       0.000000000000e+00       3.807426097706e-16       1.135387020784e-16      -1.200809103542e-17 
 2002       3.092978906805e-11       1.194244597115e-12      -2.945694301792e-12       0.000000000000e+00       3.798931723396e-16       1.133919365279e-16      -1.191193630919e-17 
 2003       3.096414483307e-11       1.184283760441e-12      -2.942282961857e-12       0.000000000000e+00       3.790458809519e-16       1.132396546388e-16      -1.181451450093e-17 
 2004       3.099812167386e-11       1.174306529458e-12      -2.938318253396e-12       0.000000000000e+00       3.782007296365e-16       1.130819299340e-16      -1.171581724936e-17 
 2005       3.103168437322e-11       1.164316261990e-12      -2.933803427836e-12       0.000000000000e+00       3.773577123660e-16       1.129188362770e-16      -1.161583616994e-17 
 2006       3.106479757699e-11       1.154316329278e-12      -2.928741754467e-12       0.000000000000e+00       3.765168230569e-16       1.127504478718e-16      -1.151456285488e-17 
 2007       3.109742579391e-11       1.144310115997e-12      -2.923136520478e-12       0.000000000000e+00       3.756780555697e-16       1.125768392640e-16      -1.141198887306e-17 
 2008       3.112953339543e-11       1.134301020271e-12      -2.916991030970e-12       0.000000000000e+00       3.748414037084e-16       1.123980853408e-16      -1.130810577004e-17 
 2009       3.116108461556e-11       1.124292453692e-12      -2.910308608989e-12       0.000000000000e+00       3.740068612204e-16       1.122142613313e-16      -1.120290506803e-17 
 2010       3.119204355068e-11       1.114287841337e-12      -2.903092595545e-12       0.000000000000e+00       3.731744217970e-16       1.120254428075e-16      -1.109637826587e-17 
 2011       3.122237415939e-11       1.104290621781e-12      -2.895346349639e-12       0.000000000000e+00       3.723440790725e-16       1.118317056844e-16      -1.098851683896e-17 
 2012       3.125204026232e-11       1.094304247118e-12      -2.887073248285e-12       0.000000000000e+00       3.715158266248e-16       1.116331262203e-16      -1.087931223933e-17 
 2013       3.128100554198e-11       1.084332182975e-12      -2.878276686537e-12       0.000000000000e+00       3.706896579750e-16       1.114297810177e-16      -1.076875589551e-17 
 2014       3.130923354259e-11       1.074377908531e-12      -2.868960077511e-12       0.000000000000e+00       3.698655665872e-16       1.112217470232e-16      -1.065683921256e-17 
 2015       3.133668766990e-11       1.064444916530e-12      -2.859126852411e-12       0.000000000000e+00       3.690435458687e-16       1.110091015283e-16      -1.054355357206e-17 
 2016       3.136333119101e-11       1.054536713301e-12      -2.848780460552e-12       0.000000000000e+00       3.682235891697e-16       1.107919221699e-16      -1.042889033205e-17 
 2017       3.138912723424e-11       1.044656818775e-12      -2.837924369386e-12       0.000000000000e+00       3.674056897834e-16       1.105702869303e-16      -1.031284082699e-17 
 2018       3.141403878892e-11       1.034808766498e-12      -2.826562064522e-12       0.000000000000e+00       3.665898409457e-16       1.103442741383e-16      -1.019539636781e-17 
 2019       3.143802870525e-11       1.024996103653e-12      -2.814697049756e-12       0.000000000000e+00       3.657760358352e-16       1.101139624690e-16      -1.007654824179e-17 
 2020       3.146105969410e-11       1.015222391071e-12      -2.802332847092e-12       0.000000000000e+00       3.649642675732e-16       1.098794309446e-16      -9.956287712611e-18 
 2021       3.148309432689e-11       1.005491203252e-12      -2.789472996766e-12       0.000000000000e+00       3.641545292236e-16       1.096407589348e-16      -9.834606020295e-18 
 2022       3.150409503535e-11       9.958061283793e-13      -2.776121057274e-12       0.000000000000e+00       3.633468137926e-16       1.093980261572e-16      -9.711494381179e-18 
 2023       3.152402411143e-11       9.861707683387e-13      -2.762280605390e-12       0.000000000000e+00       3.625411142289e-16       1.091513126779e-16      -9.586943987900e-18 
 2024       3.154284370706e-11       9.765887387320e-13      -2.747955236195e-12       0.000000000000e+00       3.617374234234e-16       1.089006989115e-16      -9.460946009365e-18 
 2025       3.156051583404e-11       9.670636688961e-13      -2.733148563101e-12       0.000000000000e+00       3.609357342093e-16       1.086462656220e-16      -9.333491590730e-18 
 2026       3.157700670865e-11       9.575989125317e-13      -2.717865037598e-12       0.000000000000e+00       3.601360398309e-16       1.083880957679e-16      -9.204585599135e-18 
 2027       3.159229982029e-11       9.481966772748e-13      -2.702112414922e-12       0.000000000000e+00       3.593383353540e-16       1.081262800512e-16      -9.074287969539e-18 
 2028       3.160638295692e-11       9.388588888699e-13      -2.685899306251e-12       0.000000000000e+00       3.585426162657e-16       1.078609114090e-16      -8.942672657547e-18 
 2029       3.161924386881e-11       9.295874799951e-13      -2.669234360643e-12       0.000000000000e+00       3.577488780060e-16       1.075920831734e-16      -8.809813921134e-18 
 2030       3.163087026846e-11       9.203843902696e-13      -2.652126265087e-12       0.000000000000e+00       3.569571159680e-16       1.073198890720e-16      -8.675786321027e-18 
 2031       3.164124983055e-11       9.112515662623e-13      -2.634583744550e-12       0.000000000000e+00       3.561673254974e-16       1.070444232278e-16      -8.540664721078e-18 
 2032       3.165037019192e-11       9.021909614998e-13      -2.616615562025e-12       0.000000000000e+00       3.553795018928e-16       1.067657801603e-16      -8.404524288643e-18 
 2033       3.165821895155e-11       8.932045364749e-13      -2.598230518580e-12       0.000000000000e+00       3.545936404054e-16       1.064840547857e-16      -8.267440494956e-18 
 2034       3.166478367044e-11       8.842942586549e-13      -2.579437453405e-12       0.000000000000e+00       3.538097362391e-16       1.061993424177e-16      -8.129489115509e-18 
 2035       3.167005187168e-11       8.754621024895e-13      -2.560245243862e-12       0.000000000000e+00       3.530277845503e-16       1.059117387674e-16      -7.990746230426e-18 
