# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  653       2.484658441097e-10       4.604548041653e-12      -2.717631349695e-12       1.064710555033e-14       2.988170067104e-14       4.567351777019e-15      -6.350567249039e-16 
  654       2.479492026193e-10       4.630648723743e-12      -2.927616543719e-12       1.065334710479e-14       2.971930137971e-14       4.591387455877e-15      -6.366051546563e-16 
  655       2.474567693907e-10       4.656104884533e-12      -3.139339766964e-12       1.065960028923e-14       2.955801124073e-14       4.615141533257e-15      -6.380916133647e-16 
  656       2.469889336447e-10       4.680901456559e-12      -3.352708146454e-12       1.066586977950e-14       2.939781586713e-14       4.638606258484e-15      -6.395181588959e-16 
  657       2.465460869818e-10       4.705023248517e-12      -3.567627600957e-12       1.067216030267e-14       2.923870052856e-14       4.661773815181e-15      -6.408868795185e-16 
  658       2.461286233876e-10       4.728454944864e-12      -3.784002836333e-12       1.067847663719e-14       2.908065014968e-14       4.684636321059e-15      -6.421998940253e-16 
  659       2.457369392384e-10       4.751181105428e-12      -4.001737340888e-12       1.068482361312e-14       2.892364930861e-14       4.707185827701e-15      -6.434593518553e-16 
  660       2.453714333075e-10       4.773186165014e-12      -4.220733380720e-12       1.069120611227e-14       2.876768223534e-14       4.729414320356e-15      -6.446674332165e-16 
  661       2.450324292252e-10       4.794456642604e-12      -4.440895458396e-12       1.069762861869e-14       2.861273503766e-14       4.751315251545e-15      -6.458257928716e-16 
  662       2.447199409728e-10       4.814987823210e-12      -4.662140782094e-12       1.070409385887e-14       2.845880243602e-14       4.772888179451e-15      -6.469338777858e-16 
  663       2.444339022288e-10       4.834777222590e-12      -4.884389018129e-12       1.071060413192e-14       2.830588117405e-14       4.794134231399e-15      -6.479905726221e-16 
  664       2.441742434308e-10       4.853822391212e-12      -5.107558844835e-12       1.071716175659e-14       2.815396780358e-14       4.815054579501e-15      -6.489947526885e-16 
  665       2.439408917597e-10       4.872120914468e-12      -5.331567948867e-12       1.072376907139e-14       2.800305868366e-14       4.835650440869e-15      -6.499452839074e-16 
  666       2.437337711243e-10       4.889670412884e-12      -5.556333021500e-12       1.073042843457e-14       2.785314997960e-14       4.855923077823e-15      -6.508410227858e-16 
  667       2.435528021459e-10       4.906468542339e-12      -5.781769754931e-12       1.073714222424e-14       2.770423766201e-14       4.875873798100e-15      -6.516808163849e-16 
  668       2.433979021427e-10       4.922512994272e-12      -6.007792838577e-12       1.074391283839e-14       2.755631750582e-14       4.895503955065e-15      -6.524635022895e-16 
  669       2.432689851145e-10       4.937801495901e-12      -6.234315955375e-12       1.075074269498e-14       2.740938508933e-14       4.914814947918e-15      -6.531879085783e-16 
  670       2.431659617267e-10       4.952331810432e-12      -6.461251778082e-12       1.075763423197e-14       2.726343579327e-14       4.933808221903e-15      -6.538528537935e-16 
  671       2.430887392956e-10       4.966101737275e-12      -6.688511965576e-12       1.076458990740e-14       2.711846479977e-14       4.952485268522e-15      -6.544571469104e-16 
  672       2.430372217722e-10       4.979109112255e-12      -6.916007159154e-12       1.077161219944e-14       2.697446709146e-14       4.970847625738e-15      -6.549995873071e-16 
  673       2.430113097270e-10       4.991351807827e-12      -7.143646978832e-12       1.077870360643e-14       2.683143745047e-14       4.988896878189e-15      -6.554789647346e-16 
  674       2.430109003346e-10       5.002827733290e-12      -7.371340019648e-12       1.078586664699e-14       2.668937045750e-14       5.006634657395e-15      -6.558940592864e-16 
  675       2.430358873580e-10       5.013534834998e-12      -7.598993847957e-12       1.079310386001e-14       2.654826049082e-14       5.024062641969e-15      -6.562436413682e-16 
  676       2.430861611334e-10       5.023471096573e-12      -7.826514997734e-12       1.080041780476e-14       2.640810172530e-14       5.041182557825e-15      -6.565264716675e-16 
  677       2.431616085543e-10       5.032634539121e-12      -8.053808966875e-12       1.080781106094e-14       2.626888813151e-14       5.057996178388e-15      -6.567413011240e-16 
  678       2.432621130563e-10       5.041023221445e-12      -8.280780213493e-12       1.081528622872e-14       2.613061347468e-14       5.074505324803e-15      -6.568868708984e-16 
  679       2.433875546016e-10       5.048635240256e-12      -8.507332152221e-12       1.082284592881e-14       2.599327131378e-14       5.090711866144e-15      -6.569619123432e-16 
  680       2.435378096635e-10       5.055468730387e-12      -8.733367150509e-12       1.083049280251e-14       2.585685500054e-14       5.106617719625e-15      -6.569651469715e-16 
  681       2.437127512105e-10       5.061521865007e-12      -8.958786524928e-12       1.083822951180e-14       2.572135767851e-14       5.122224850807e-15      -6.568952864275e-16 
  682       2.439122486917e-10       5.066792855834e-12      -9.183490537466e-12       1.084605873935e-14       2.558677228205e-14       5.137535273809e-15      -6.567510324558e-16 
  683       2.441361680203e-10       5.071279953349e-12      -9.407378391830e-12       1.085398318862e-14       2.545309153540e-14       5.152551051518e-15      -6.565310768716e-16 
  684       2.443843715590e-10       5.074981447008e-12      -9.630348229745e-12       1.086200558388e-14       2.532030795173e-14       5.167274295795e-15      -6.562341015297e-16 
  685       2.446567181037e-10       5.077895665457e-12      -9.852297127254e-12       1.087012867032e-14       2.518841383214e-14       5.181707167688e-15      -6.558587782953e-16 
  686       2.449530628687e-10       5.080020976741e-12      -1.007312109102e-11       1.087835521405e-14       2.505740126471e-14       5.195851877640e-15      -6.554037690129e-16 
  687       2.452732574707e-10       5.081355788524e-12      -1.029271505462e-11       1.088668800220e-14       2.492726212354e-14       5.209710685699e-15      -6.548677254764e-16 
  688       2.456171499138e-10       5.081898548296e-12      -1.051097287485e-11       1.089512984298e-14       2.479798806779e-14       5.223285901724e-15      -6.542492893990e-16 
  689       2.459845845733e-10       5.081647743592e-12      -1.072778732802e-11       1.090368356569e-14       2.466957054070e-14       5.236579885599e-15      -6.535470923826e-16 
  690       2.463754021811e-10       5.080601902198e-12      -1.094305010627e-11       1.091235202085e-14       2.454200076865e-14       5.249595047440e-15      -6.527597558878e-16 
  691       2.467894398094e-10       5.078759592373e-12      -1.115665181385e-11       1.092113808019e-14       2.441526976016e-14       5.262333847805e-15      -6.518858912038e-16 
  692       2.472265308558e-10       5.076119423056e-12      -1.136848196341e-11       1.093004463675e-14       2.428936830498e-14       5.274798797902e-15      -6.509240994177e-16 
  693       2.476865050273e-10       5.072680044079e-12      -1.157842897235e-11       1.093907460494e-14       2.416428697307e-14       5.286992459800e-15      -6.498729713849e-16 
  694       2.481691883254e-10       5.068440146386e-12      -1.178638015906e-11       1.094823092057e-14       2.404001611367e-14       5.298917446638e-15      -6.487310876981e-16 
  695       2.486744030300e-10       5.063398462239e-12      -1.199222173926e-11       1.095751654094e-14       2.391654585432e-14       5.310576422833e-15      -6.474970186579e-16 
  696       2.492019676844e-10       5.057553765439e-12      -1.219583882229e-11       1.096693444486e-14       2.379386609991e-14       5.321972104291e-15      -6.461693242418e-16 
  697       2.497516970794e-10       5.050904871532e-12      -1.239711540738e-11       1.097648763276e-14       2.367196653172e-14       5.333107258616e-15      -6.447465540744e-16 
  698       2.503234022383e-10       5.043450638027e-12      -1.259593438002e-11       1.098617912671e-14       2.355083660642e-14       5.343984705319e-15      -6.432272473970e-16 
  699       2.509168904007e-10       5.035189964607e-12      -1.279217750817e-11       1.099601197047e-14       2.343046555514e-14       5.354607316027e-15      -6.416099330376e-16 
  700       2.515319354988e-10       5.026123343446e-12      -1.298573697164e-11       1.100598868126e-14       2.331084385557e-14       5.364977332850e-15      -6.398936865355e-16 
  701       2.521681889400e-10       5.016257545162e-12      -1.317655022098e-11       1.101610959219e-14       2.319196768375e-14       5.375094307471e-15      -6.380798143120e-16 
  702       2.528252669350e-10       5.005601030895e-12      -1.336456583734e-11       1.102637447543e-14       2.307383455311e-14       5.384957119543e-15      -6.361702045219e-16 
  703       2.535027798154e-10       4.994162411636e-12      -1.354973206440e-11       1.103678308726e-14       2.295644184918e-14       5.394564654681e-15      -6.341667731813e-16 
  704       2.542003320116e-10       4.981950448822e-12      -1.373199680743e-11       1.104733516806e-14       2.283978682900e-14       5.403915804511e-15      -6.320714642734e-16 
  705       2.549175220295e-10       4.968974054923e-12      -1.391130763246e-11       1.105803044222e-14       2.272386662050e-14       5.413009466709e-15      -6.298862498549e-16 
  706       2.556539424282e-10       4.955242294040e-12      -1.408761176536e-11       1.106886861805e-14       2.260867822192e-14       5.421844545042e-15      -6.276131301616e-16 
  707       2.564091797971e-10       4.940764382494e-12      -1.426085609100e-11       1.107984938771e-14       2.249421850120e-14       5.430419949414e-15      -6.252541337146e-16 
  708       2.571828147332e-10       4.925549689417e-12      -1.443098715233e-11       1.109097242713e-14       2.238048419535e-14       5.438734595909e-15      -6.228113174264e-16 
  709       2.579744218187e-10       4.909607737350e-12      -1.459795114954e-11       1.110223739596e-14       2.226747190988e-14       5.446787406831e-15      -6.202867667068e-16 
  710       2.587835695976e-10       4.892948202830e-12      -1.476169393915e-11       1.111364393746e-14       2.215517811820e-14       5.454577310745e-15      -6.176825955690e-16 
  711       2.596098205538e-10       4.875580916984e-12      -1.492216103314e-11       1.112519167845e-14       2.204359916096e-14       5.462103242526e-15      -6.150009467353e-16 
  712       2.604527310877e-10       4.857515866122e-12      -1.507929759806e-11       1.113688022921e-14       2.193273124553e-14       5.469364143396e-15      -6.122439917436e-16 
  713       2.613118514941e-10       4.838763192330e-12      -1.523304845419e-11       1.114870918344e-14       2.182257044533e-14       5.476358960968e-15      -6.094139310530e-16 
  714       2.621867259390e-10       4.819333194059e-12      -1.538335807460e-11       1.116067811814e-14       2.171311269924e-14       5.483086649290e-15      -6.065129941503e-16 
  715       2.630768924371e-10       4.799236326721e-12      -1.553017058433e-11       1.117278659357e-14       2.160435381103e-14       5.489546168887e-15      -6.035434396553e-16 
  716       2.639818828293e-10       4.778483203281e-12      -1.567342975946e-11       1.118503415317e-14       2.149628944871e-14       5.495736486800e-15      -6.005075554274e-16 
  717       2.649012227594e-10       4.757084594845e-12      -1.581307902626e-11       1.119742032345e-14       2.138891514397e-14       5.501656576637e-15      -5.974076586716e-16 
  718       2.658344316521e-10       4.735051431261e-12      -1.594906146030e-11       1.120994461397e-14       2.128222629153e-14       5.507305418605e-15      -5.942460960439e-16 
