# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1426       8.300262042233e+02       1.400507331069e+01       8.409933754276e-02      -4.314660043778e+01       3.224777509099e-09       2.092417153931e-06      -1.267172498245e-07 
 1427       8.298933389955e+02       1.388798847346e+01       8.407246343291e-02      -4.256561580546e+01       3.220253674516e-09       2.086169841971e-06      -1.240571349172e-07 
 1428       8.297169311055e+02       1.377338277854e+01       8.404515491910e-02      -4.197938630612e+01       3.215737903919e-09       2.079941767522e-06      -1.213951597876e-07 
 1429       8.294966029648e+02       1.366129491936e+01       8.401740003816e-02      -4.138814854622e+01       3.211230163580e-09       2.073744611204e-06      -1.187314752781e-07 
 1430       8.292319756108e+02       1.355176375793e+01       8.398918676429e-02      -4.079214052897e+01       3.206730417513e-09       2.067590150386e-06      -1.160662333333e-07 
 1431       8.289226687046e+02       1.344482832516e+01       8.396050300893e-02      -4.019160165677e+01       3.202238627464e-09       2.061490259517e-06      -1.133995870038e-07 
 1432       8.285683005296e+02       1.334052782111e+01       8.393133662070e-02      -3.958677273372e+01       3.197754752889e-09       2.055456910466e-06      -1.107316904496e-07 
 1433       8.281684879889e+02       1.323890161526e+01       8.390167538526e-02      -3.897789596807e+01       3.193278750943e-09       2.049502172858e-06      -1.080626989435e-07 
 1434       8.277228466038e+02       1.313998924673e+01       8.387150702522e-02      -3.836521497469e+01       3.188810576456e-09       2.043638214411e-06      -1.053927688748e-07 
 1435       8.272309905116e+02       1.304383042464e+01       8.384081920000e-02      -3.774897477760e+01       3.184350181922e-09       2.037877301277e-06      -1.027220577530e-07 
 1436       8.266925324636e+02       1.295046502827e+01       8.380959950577e-02      -3.712942181240e+01       3.179897517479e-09       2.032231798375e-06      -1.000507242109e-07 
 1437       8.261070838231e+02       1.285993310741e+01       8.377783547530e-02      -3.650680392874e+01       3.175452530893e-09       2.026714169738e-06      -9.737892800859e-08 
 1438       8.254742545636e+02       1.277227488258e+01       8.374551457787e-02      -3.588137039284e+01       3.171015167540e-09       2.021336978847e-06      -9.470683003685e-08 
 1439       8.247936532666e+02       1.268753074529e+01       8.371262421916e-02      -3.525337188995e+01       3.166585370392e-09       2.016112888970e-06      -9.203459232061e-08 
 1440       8.240648871197e+02       1.260574125836e+01       8.367915174113e-02      -3.462306052682e+01       3.162163079994e-09       2.011054663509e-06      -8.936237802265e-08 
 1441       8.232876790358e+02       1.252693903876e+01       8.364508619080e-02      -3.399068089056e+01       3.157748247882e-09       2.006171006497e-06      -8.669036372339e-08 
 1442       8.224622203156e+02       1.245112431579e+01       8.361042364633e-02      -3.335644312105e+01       3.153340877145e-09       2.001454014124e-06      -8.401877645771e-08 
 1443       8.215888215602e+02       1.237828912540e+01       8.357516194475e-02      -3.272054957017e+01       3.148940982647e-09       1.996891532981e-06      -8.134785724872e-08 
 1444       8.206677958795e+02       1.230842540481e+01       8.353929891803e-02      -3.208320372259e+01       3.144548577662e-09       1.992471302224e-06      -7.867784888824e-08 
 1445       8.196994588976e+02       1.224152499234e+01       8.350283239305e-02      -3.144461019770e+01       3.140163673860e-09       1.988180953198e-06      -7.600899594252e-08 
 1446       8.186841287568e+02       1.217757962719e+01       8.346576019159e-02      -3.080497475162e+01       3.135786281294e-09       1.984008009053e-06      -7.334154475793e-08 
 1447       8.176221261228e+02       1.211658094923e+01       8.342808013034e-02      -3.016450427910e+01       3.131416408387e-09       1.979939884367e-06      -7.067574346677e-08 
 1448       8.165137741894e+02       1.205852049882e+01       8.338979002088e-02      -2.952340681555e+01       3.127054061922e-09       1.975963884761e-06      -6.801184199296e-08 
 1449       8.153593986833e+02       1.200338971658e+01       8.335088766968e-02      -2.888189153893e+01       3.122699247023e-09       1.972067206520e-06      -6.535009205784e-08 
 1450       8.141593278688e+02       1.195117994318e+01       8.331137087812e-02      -2.824016877175e+01       3.118351967149e-09       1.968236936207e-06      -6.269074718587e-08 
 1451       8.129138925527e+02       1.190188241919e+01       8.327123744241e-02      -2.759844998306e+01       3.114012224075e-09       1.964460050283e-06      -6.003406271045e-08 
 1452       8.116234260890e+02       1.185548828481e+01       8.323048515366e-02      -2.695694779035e+01       3.109680017882e-09       1.960723414724e-06      -5.738029577969e-08 
 1453       8.102882643836e+02       1.181198857972e+01       8.318911179785e-02      -2.631587596153e+01       3.105355346946e-09       1.957013784635e-06      -5.472970536216e-08 
 1454       8.089087458993e+02       1.177137424283e+01       8.314711515581e-02      -2.567544941693e+01       3.101038207918e-09       1.953317803863e-06      -5.208255225272e-08 
 1455       8.074852116604e+02       1.173363611214e+01       8.310449300321e-02      -2.503588423121e+01       3.096728595717e-09       1.949622004620e-06      -4.943909907830e-08 
 1456       8.060180052575e+02       1.169876492446e+01       8.306124311059e-02      -2.439739763536e+01       3.092426503516e-09       1.945912807087e-06      -4.679961030372e-08 
 1457       8.045074728523e+02       1.166675131526e+01       8.301736324332e-02      -2.376020801862e+01       3.088131922725e-09       1.942176519037e-06      -4.416435223746e-08 
 1458       8.029539631826e+02       1.163758581845e+01       8.297285116161e-02      -2.312453493050e+01       3.083844842983e-09       1.938399335441e-06      -4.153359303756e-08 
 1459       8.013578275665e+02       1.161125886618e+01       8.292770462047e-02      -2.249059908267e+01       3.079565252138e-09       1.934567338086e-06      -3.890760271738e-08 
 1460       7.997194199080e+02       1.158776078863e+01       8.288192136977e-02      -2.185862235098e+01       3.075293136239e-09       1.930666495184e-06      -3.628665315147e-08 
 1461       7.980390967009e+02       1.156708181382e+01       8.283549915418e-02      -2.122882777739e+01       3.071028479523e-09       1.926682660986e-06      -3.367101808140e-08 
 1462       7.963172170344e+02       1.154921206739e+01       8.278843571317e-02      -2.060143957195e+01       3.066771264395e-09       1.922601575392e-06      -3.106097312162e-08 
 1463       7.945541425972e+02       1.153414157241e+01       8.274072878103e-02      -1.997668311475e+01       3.062521471422e-09       1.918408863560e-06      -2.845679576532e-08 
 1464       7.927502376828e+02       1.152186024916e+01       8.269237608683e-02      -1.935478495788e+01       3.058279079315e-09       1.914090035518e-06      -2.585876539030e-08 
 1465       7.909058691938e+02       1.151235791497e+01       8.264337535444e-02      -1.873597282738e+01       3.054044064917e-09       1.909630485776e-06      -2.326716326484e-08 
 1466       7.890214066473e+02       1.150562428394e+01       8.259372430253e-02      -1.812047562523e+01       3.049816403186e-09       1.905015492929e-06      -2.068227255358e-08 
 1467       7.870972221789e+02       1.150164896681e+01       8.254342064451e-02      -1.750852343130e+01       3.045596067188e-09       1.900230219270e-06      -1.810437832341e-08 
 1468       7.851336905482e+02       1.150042147074e+01       8.249246208859e-02      -1.690034750531e+01       3.041383028077e-09       1.895259710397e-06      -1.553376754937e-08 
 1469       7.831311891432e+02       1.150193119906e+01       8.244084633776e-02      -1.629618028876e+01       3.037177255084e-09       1.890088894821e-06      -1.297072912057e-08 
 1470       7.810900979851e+02       1.150616745114e+01       8.238857108972e-02      -1.569625540696e+01       3.032978715501e-09       1.884702583569e-06      -1.041555384607e-08 
 1471       7.790107997332e+02       1.151311942211e+01       8.233563403698e-02      -1.510080767092e+01       3.028787374671e-09       1.879085469796e-06      -7.868534460828e-09 
 1472       7.768936796896e+02       1.152277620272e+01       8.228203286676e-02      -1.451007307935e+01       3.024603195970e-09       1.873222128389e-06      -5.329965631623e-09 
 1473       7.747391258039e+02       1.153512677912e+01       8.222776526103e-02      -1.392428882064e+01       3.020426140795e-09       1.867097015569e-06      -2.800143962980e-09 
 1474       7.725475286783e+02       1.155016003263e+01       8.217282889651e-02      -1.334369327475e+01       3.016256168550e-09       1.860694468500e-06      -2.793680031216e-10 
 1475       7.703192815720e+02       1.156786473955e+01       8.211722144462e-02      -1.276852601525e+01       3.012093236630e-09       1.853998704892e-06       2.232061750081e-09 
 1476       7.680547804061e+02       1.158822957099e+01       8.206094057153e-02      -1.219902781123e+01       3.007937300411e-09       1.846993822602e-06       4.733842843155e-09 
 1477       7.657544237685e+02       1.161124309263e+01       8.200398393812e-02      -1.163544062929e+01       3.003788313230e-09       1.839663799242e-06       7.225670861053e-09 
 1478       7.634186129186e+02       1.163689376450e+01       8.194634919996e-02      -1.107800763548e+01       2.999646226376e-09       1.831992491778e-06       9.707239421186e-09 
 1479       7.610477517921e+02       1.166516994083e+01       8.188803400735e-02      -1.052697319728e+01       2.995510989074e-09       1.823963636134e-06       1.217824016744e-08 
 1480       7.586422941508e+02       1.169605513206e+01       8.182903745872e-02      -9.982557234631e+00       2.991382559966e-09       1.815565929147e-06       1.463838149037e-08 
 1481       7.562028855321e+02       1.172951374018e+01       8.176936447658e-02      -9.444877991857e+00       2.987260941839e-09       1.806808357680e-06       1.708744500357e-08 
 1482       7.537302227121e+02       1.176550518202e+01       8.170902147484e-02      -8.914028506451e+00       2.983146147558e-09       1.797705095809e-06       1.952522989205e-08 
 1483       7.512250066947e+02       1.180398861375e+01       8.164801490933e-02      -8.390102191283e+00       2.979038188614e-09       1.788270443474e-06       2.195153425892e-08 
 1484       7.486879427194e+02       1.184492293042e+01       8.158635127786e-02      -7.873192835157e+00       2.974937075121e-09       1.778518826917e-06       2.436615512246e-08 
 1485       7.461197402683e+02       1.188826676549e+01       8.152403712036e-02      -7.363394603368e+00       2.970842815797e-09       1.768464799113e-06       2.676888841315e-08 
 1486       7.435211130737e+02       1.193397849038e+01       8.146107901885e-02      -6.860802038263e+00       2.966755417962e-09       1.758123040216e-06       2.915952897079e-08 
 1487       7.408927791254e+02       1.198201621397e+01       8.139748359763e-02      -6.365510059790e+00       2.962674887518e-09       1.747508357992e-06       3.153787054148e-08 
 1488       7.382354606781e+02       1.203233778221e+01       8.133325752326e-02      -5.877613966065e+00       2.958601228946e-09       1.736635688256e-06       3.390370577472e-08 
 1489       7.355498842586e+02       1.208490077759e+01       8.126840750468e-02      -5.397209433918e+00       2.954534445290e-09       1.725520095317e-06       3.625682622045e-08 
 1490       7.328367806733e+02       1.213966251870e+01       8.120294029328e-02      -4.924392519460e+00       2.950474538150e-09       1.714176772416e-06       3.859702232608e-08 
 1491       7.300968850155e+02       1.219658005976e+01       8.113686268295e-02      -4.459259658632e+00       2.946421507668e-09       1.702621042165e-06       4.092408343353e-08 
 1492       7.273309366730e+02       1.225561019019e+01       8.107018151017e-02      -4.001907667767e+00       2.942375352516e-09       1.690868356988e-06       4.323779777631e-08 
 1493       7.245396793351e+02       1.231670943411e+01       8.100290365411e-02      -3.552433744144e+00       2.938336069891e-09       1.678934299565e-06       4.553795247649e-08 
 1494       7.217238609999e+02       1.237983404988e+01       8.093503603664e-02      -3.110935466546e+00       2.934303655497e-09       1.666834583274e-06       4.782433354178e-08 
 1495       7.188842339823e+02       1.244494002967e+01       8.086658562246e-02      -2.677510795817e+00       2.930278103537e-09       1.654585052633e-06       5.009672586252e-08 
