# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  176       5.250524096650e+03       8.720812852565e-01       0.000000000000e+00      -3.954323652857e+01       6.458712520549e-08       2.085244475579e-04      -1.121280041121e-06 
  177       5.275812908574e+03       8.606978731938e-01       0.000000000000e+00      -3.888232441262e+01       6.424616477554e-08       2.069618753444e-04      -1.098921408188e-06 
  178       5.300656381411e+03       8.493719810712e-01       0.000000000000e+00      -3.819345973219e+01       6.390732927802e-08       2.054168430553e-04      -1.076578816152e-06 
  179       5.325044265220e+03       8.381345321486e-01       0.000000000000e+00      -3.747673101387e+01       6.356961174743e-08       2.038881380967e-04      -1.054278104118e-06 
  180       5.348966822180e+03       8.270163714826e-01       0.000000000000e+00      -3.673223634790e+01       6.323213781387e-08       2.023747161198e-04      -1.032041384947e-06 
  181       5.372416898114e+03       8.160448919642e-01       0.000000000000e+00      -3.596005296981e+01       6.289516228714e-08       2.008770484585e-04      -1.009874323386e-06 
  182       5.395388011821e+03       8.052471617645e-01       0.000000000000e+00      -3.516026582979e+01       6.255921146131e-08       1.993959160723e-04      -9.877773232685e-07 
  183       5.417873698815e+03       7.946510038043e-01       0.000000000000e+00      -3.433297758066e+01       6.222477711099e-08       1.979319852462e-04      -9.657493929962e-07 
  184       5.439867511618e+03       7.842850033286e-01       0.000000000000e+00      -3.347830884043e+01       6.189231319964e-08       1.964858021371e-04      -9.437880875378e-07 
  185       5.461363020046e+03       7.741785154813e-01       0.000000000000e+00      -3.259639845484e+01       6.156223248976e-08       1.950577872454e-04      -9.218894496592e-07 
  186       5.482353811507e+03       7.643616728794e-01       0.000000000000e+00      -3.168740375996e+01       6.123490305360e-08       1.936482298115e-04      -9.000479503917e-07 
  187       5.502833491283e+03       7.548653931879e-01       0.000000000000e+00      -3.075150084476e+01       6.091064468346e-08       1.922572821372e-04      -8.782564287355e-07 
  188       5.522795682827e+03       7.457213866946e-01       0.000000000000e+00      -2.978888481366e+01       6.058972520040e-08       1.908849538323e-04      -8.565060305993e-07 
  189       5.542234028047e+03       7.369621638841e-01       0.000000000000e+00      -2.879977004910e+01       6.027235666019e-08       1.895311059857e-04      -8.347861469745e-07 
  190       5.561142187604e+03       7.286210430128e-01       0.000000000000e+00      -2.778439047412e+01       5.995869145555e-08       1.881954452620e-04      -8.130843513468e-07 
  191       5.579513841196e+03       7.207321576836e-01       0.000000000000e+00      -2.674299981492e+01       5.964881831339e-08       1.868775179222e-04      -7.913863363417e-07 
  192       5.597342687851e+03       7.133304644200e-01       0.000000000000e+00      -2.567587186342e+01       5.934275818606e-08       1.855767037708e-04      -7.696758496072e-07 
  193       5.614622446219e+03       7.064517502412e-01       0.000000000000e+00      -2.458330073987e+01       5.904046003549e-08       1.842922100260e-04      -7.479346289310e-07 
  194       5.631346854858e+03       7.001326402364e-01       0.000000000000e+00      -2.346560115536e+01       5.874179650902e-08       1.830230651167e-04      -7.261423365945e-07 
  195       5.647509672530e+03       6.944106051394e-01       0.000000000000e+00      -2.232310867442e+01       5.844655950593e-08       1.817681124030e-04      -7.042764929617e-07 
  196       5.663104678484e+03       6.893239689033e-01       0.000000000000e+00      -2.115617997759e+01       5.815445563351e-08       1.805260038225e-04      -6.823124093041e-07 
  197       5.678125672756e+03       6.849119162750e-01       0.000000000000e+00      -1.996519312398e+01       5.786510155149e-08       1.792951934610e-04      -6.602231198615e-07 
  198       5.692566476451e+03       6.812145003699e-01       0.000000000000e+00      -1.875054781384e+01       5.757801920386e-08       1.780739310489e-04      -6.379793131380e-07 
  199       5.706420932036e+03       6.782726502463e-01       0.000000000000e+00      -1.751266565112e+01       5.729263093689e-08       1.768602553818e-04      -6.155492624343e-07 
  200       5.719682903634e+03       6.761281784802e-01       0.000000000000e+00      -1.625199040607e+01       5.700825450219e-08       1.756519876664e-04      -5.928987556152e-07 
  201       5.732346716605e+03       6.748218057873e-01       0.000000000000e+00      -1.496896523560e+01       5.672430548866e-08       1.744472283798e-04      -5.699991911854e-07 
  202       5.744408510700e+03       6.743870618932e-01       0.000000000000e+00      -1.366396198523e+01       5.644094793335e-08       1.732459215096e-04      -5.468529853407e-07 
  203       5.755864984241e+03       6.748559630958e-01       0.000000000000e+00      -1.233734733758e+01       5.615852612249e-08       1.720484444178e-04      -5.234707417640e-07 
  204       5.766712965086e+03       6.762609577632e-01       0.000000000000e+00      -1.098950559388e+01       5.587736345103e-08       1.708551166540e-04      -4.998633251802e-07 
  205       5.776949412223e+03       6.786349280477e-01       0.000000000000e+00      -9.620838868421e+00       5.559776066244e-08       1.696661974800e-04      -4.760418611543e-07 
  206       5.786571417356e+03       6.820111915996e-01       0.000000000000e+00      -8.231767283057e+00       5.531999404162e-08       1.684818833634e-04      -4.520177358432e-07 
  207       5.795576206494e+03       6.864235032810e-01       0.000000000000e+00      -6.822729161623e+00       5.504431356021e-08       1.673023054403e-04      -4.278025957031e-07 
  208       5.803961141539e+03       6.919060568801e-01       0.000000000000e+00      -5.394181224433e+00       5.477094097414e-08       1.661275269480e-04      -4.034083471498e-07 
  209       5.811723721877e+03       6.984934868246e-01       0.000000000000e+00      -3.946598782737e+00       5.450006787273e-08       1.649575406259e-04      -3.788471561751e-07 
  210       5.818861585964e+03       7.062208698963e-01       0.000000000000e+00      -2.480475933191e+00       5.423185367897e-08       1.637922660865e-04      -3.541314479165e-07 
  211       5.825372512919e+03       7.151237269446e-01       0.000000000000e+00      -9.963257523187e-01       5.396642360038e-08       1.626315471556e-04      -3.292739061818e-07 
  212       5.831254424106e+03       7.252380246003e-01       0.000000000000e+00       5.053195090148e-01       5.370386653020e-08       1.614751491812e-04      -3.042874729280e-07 
  213       5.836505384729e+03       7.366001769901e-01       0.000000000000e+00       2.023908231142e+00       5.344423289817e-08       1.603227563123e-04      -2.791853476950e-07 
  214       5.841123605419e+03       7.492470474498e-01       0.000000000000e+00       3.558869231122e+00       5.318753247061e-08       1.591739687466e-04      -2.539809869935e-07 
  215       5.845107443820e+03       7.632159502391e-01       0.000000000000e+00       5.109611568279e+00       5.293373209928e-08       1.580282999477e-04      -2.286881036469e-07 
  216       5.848455406182e+03       7.785446522546e-01       0.000000000000e+00       6.675524349728e+00       5.268275341849e-08       1.568851738316e-04      -2.033206660889e-07 
  217       5.851166148946e+03       7.952713747445e-01       0.000000000000e+00       8.255976535914e+00       5.243447049005e-08       1.557439219220e-04      -1.778928976139e-07 
  218       5.853238480335e+03       8.134347950221e-01       0.000000000000e+00       9.850316746146e+00       5.218870739556e-08       1.546037804754e-04      -1.524192755836e-07 
  219       5.854671361943e+03       8.330740481798e-01       0.000000000000e+00       1.145787306412e+01       5.194523577559e-08       1.534638875755e-04      -1.269145305866e-07 
  220       5.855463910320e+03       8.542287288034e-01       0.000000000000e+00       1.307795284347e+01       5.170377231516e-08       1.523232801962e-04      -1.013936455534e-07 
  221       5.855615398568e+03       8.769388926853e-01       0.000000000000e+00       1.470984251329e+01       5.146397617528e-08       1.511808912350e-04      -7.587185482508e-08 
  222       5.855125257922e+03       9.012450585392e-01       0.000000000000e+00       1.635280738366e+01       5.122544636982e-08       1.500355465143e-04      -5.036464317745e-08 
  223       5.853993079343e+03       9.271882097136e-01       0.000000000000e+00       1.800609145118e+01       5.098771908735e-08       1.488859617532e-04      -2.488774479862e-08 
  224       5.852218764499e+03       9.548070414272e-01       0.000000000000e+00       1.966895689504e+01       5.075040241873e-08       1.477311144700e-04       5.447411065796e-10 
  225       5.849802986201e+03       9.841295022996e-01       0.000000000000e+00       2.134080578900e+01       5.051360567595e-08       1.465714060436e-04       2.592620364950e-08 
  226       5.846746760650e+03       1.015180712239e+00       0.000000000000e+00       2.302106583933e+01       5.027755957283e-08       1.454076053777e-04       5.125223142302e-08 
  227       5.843051302637e+03       1.047985663217e+00       0.000000000000e+00       2.470915129837e+01       5.004248269307e-08       1.442404834220e-04       7.651879383681e-08 
  228       5.838718027488e+03       1.082569214425e+00       0.000000000000e+00       2.640446286457e+01       4.980858056407e-08       1.430708127152e-04       1.017222560591e-07 
  229       5.833748553009e+03       1.118956087429e+00       0.000000000000e+00       2.810638758249e+01       4.957604470860e-08       1.418993669227e-04       1.268593941236e-07 
  230       5.828144701431e+03       1.157170861326e+00       0.000000000000e+00       2.981429874289e+01       4.934505167391e-08       1.407269203655e-04       1.519274102025e-07 
  231       5.821908501352e+03       1.197237967899e+00       0.000000000000e+00       3.152755578272e+01       4.911576203834e-08       1.395542475441e-04       1.769239480439e-07 
  232       5.815042189684e+03       1.239181686772e+00       0.000000000000e+00       3.324550418518e+01       4.888831939498e-08       1.383821226544e-04       2.018471085753e-07 
  233       5.807548213596e+03       1.283026140569e+00       0.000000000000e+00       3.496747537973e+01       4.866284931234e-08       1.372113190971e-04       2.266954656723e-07 
  234       5.799429232459e+03       1.328795290065e+00       0.000000000000e+00       3.669278664215e+01       4.843945827178e-08       1.360426089800e-04       2.514680820929e-07 
  235       5.790688119790e+03       1.376512929344e+00       0.000000000000e+00       3.842074099456e+01       4.821823258145e-08       1.348767626140e-04       2.761645255763e-07 
  236       5.781327965198e+03       1.426202680956e+00       0.000000000000e+00       4.015062710545e+01       4.799923726662e-08       1.337145480013e-04       3.007848851085e-07 
  237       5.771352076324e+03       1.477887991070e+00       0.000000000000e+00       4.188171918974e+01       4.778251493618e-08       1.325567303179e-04       3.253297873522e-07 
  238       5.760763980794e+03       1.531592124632e+00       0.000000000000e+00       4.361327690878e+01       4.756808462499e-08       1.314040713881e-04       3.498004132421e-07 
  239       5.749567428152e+03       1.587338160517e+00       0.000000000000e+00       4.534454527040e+01       4.735594061209e-08       1.302573291530e-04       3.741985147465e-07 
  240       5.737766391815e+03       1.645148986691e+00       0.000000000000e+00       4.707475452896e+01       4.714605121439e-08       1.291172571316e-04       3.985264317934e-07 
  241       5.725365071012e+03       1.705047295358e+00       0.000000000000e+00       4.880312008536e+01       4.693835755568e-08       1.279846038753e-04       4.227871093622e-07 
  242       5.712367892727e+03       1.767055578125e+00       0.000000000000e+00       5.052884238708e+01       4.673277231084e-08       1.268601124151e-04       4.469841147409e-07 
  243       5.698779513649e+03       1.831196121150e+00       0.000000000000e+00       5.225110682823e+01       4.652917842492e-08       1.257445197030e-04       4.711216549488e-07 
  244       5.684604822111e+03       1.897491000303e+00       0.000000000000e+00       5.396908364955e+01       4.632742780700e-08       1.246385560451e-04       4.952045943242e-07 
  245       5.669848940039e+03       1.965962076318e+00       0.000000000000e+00       5.568192783849e+01       4.612733999856e-08       1.235429445290e-04       5.192384722780e-07 
  246       5.654517224892e+03       2.036630989949e+00       0.000000000000e+00       5.738877902922e+01       4.592870081617e-08       1.224584004436e-04       5.432295212122e-07 
  247       5.638615271610e+03       2.109519157130e+00       0.000000000000e+00       5.908876140264e+01       4.573126096832e-08       1.213856306924e-04       5.671846846039e-07 
  248       5.622148914555e+03       2.184647764124e+00       0.000000000000e+00       6.078098358648e+01       4.553473464618e-08       1.203253332001e-04       5.911116352552e-07 
  249       5.605124229461e+03       2.262037762683e+00       0.000000000000e+00       6.246453855526e+01       4.533879808804e-08       1.192781963115e-04       6.150187937076e-07 
